"station","NAME","LATITUDE","LONGITUDE"
"72479694128","LOGAN CACHE AIRPORT, UT US","41.7865","-111.85188"
"72479723176","MILFORD MUNICIPAL AIRPORT, UT US","38.42251","-113.01089"
"72480023157","BISHOP AIRPORT, CA US","37.37114","-118.35886"
"72481023203","CASTLE AFB, CA US","37.38333","-120.56667"
"72481523257","MERCED MUNICIPAL AIRPORT, CA US","37.28597","-120.51788"
"72482893241","VACAVILLE NUT TREE AIRPORT ASOS, CA US","38.37753","-121.95854"
"72483023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604"
"72483323206","SACRAMENTO MATHER AFB, CA US","38.56667","-121.3"
"72483623208","SACRAMENTO MCCLELLAN AFB, CA US","38.66667","-121.4"
"72483793216","BEALE AFB, CA US","39.13333","-121.43333"
"72483893205","MARYSVILLE AIRPORT ASOS, CA US","39.10205","-121.56884"
"72483993225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479"
"72484653123","LAS VEGAS AIR TERMINAL, NV US","36.21205","-115.19394"
"72485523153","TONOPAH AIRPORT, NV US","38.05049","-117.09063"
"72485699999","HAWTHORNE INDUSTRIAL, NV US","38.544367","-118.6343"
"72486023154","ELY AIRPORT, NV US","39.29537","-114.84666"
"72488023185","RENO AIRPORT, NV US","39.50769","-119.76829"
"72488593102","FALLON NAAS, NV US","39.41667","-118.71667"
"72491523259","MONTEREY PENINSUL AIRPORT, CA US","36.59041","-121.84881"
"72491699999","MARINA MUNICIPAL, CA US","36.681878","-121.762347"
"72492023237","STOCKTON AIRPORT, CA US","37.88997","-121.22637"
"72492623258","MODESTO AIRPORT, CA US","37.62544","-120.95492"
"72492723285","LIVERMORE MUNICIPAL AIRPORT, CA US","37.69309","-121.8149"
"72493023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301"
"72493723289","PALO ALTO, CA US","37.46667","-122.11667"
"72493893231","SAN CARLOS AIRPORT, CA US","37.51667","-122.25"
"72494023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562"
"72494523293","SAN JOSE, CA US","37.35938","-121.92444"
"72494693232","SAN JOSE REID HILLVIEW AIRPORT, CA US","37.33333","-121.81667"
"72495023254","CONCORD BUCHANAN FIELD, CA US","37.99165","-122.05268"
"72495593227","NAPA CO AIRPORT, CA US","38.2075","-122.28041"
"72495723213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.50369","-122.81101"
"72497393203","CHICO ARMY FLYING SCHOOL, CA US","39.8","-121.85"
"72497593809","CAIRO REGIONAL AIRPORT, IL US","37.06444","-89.21944"
"72498894704","DANSVILLE MUNICIPAL AIRPORT, NY US","42.56985","-77.71426"
"72501454780","MONTAUK AIRPORT, NY US","41.073056","-71.923505"
"72501504789","MONTGOMERY ORANGE CO AIRPORT, NY US","41.50908","-74.26458"
"72501654790","SHIRLEY BROOKHAVEN AIRPORT, NY US","40.82121","-72.86742"
"72502014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927"
"72502594741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616"
"72502754788","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","41.50969","-72.82783"
"72502964707","OXFORD WATERBURY, CT US","41.48333","-73.13333"
"72503014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027"
"72503614757","POUGHKEEPSIE HUDSON VALLEY REGIONAL AIRPORT, NY US","41.62574","-73.88155"
"72503794745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454"
"72503814714","STEWART FIELD, NY US","41.5","-74.1"
"72504094702","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","41.16424","-73.12664"
"72504514758","NEW HAVEN TWEED AIRPORT, CT US","41.259","-72.88911"
"72504614707","GROTON NEW LONDON AIRPORT, CT US","41.32792","-72.04893"
"72505004781","ISLIP LI MACARTHUR AIRPORT, NY US","40.79389","-73.10181"
"72505394728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925"
"72505464710","NORTH CENTRAL STATE AIRPORT, RI US","41.92056","-71.49111"
"72505894793","BLOCK ISLAND STATE AIRPORT, RI US","41.16806","-71.57778"
"72505914702","BEDFORD HANSCOM FIELD, MA US","42.46811","-71.29463"
"72506014756","NANTUCKET MEMORIAL AIRPORT, MA US","41.25407","-70.05893"
"72506114704","FALMOUTH OTIS AFB, MA US","41.65","-70.51667"
"72506454769","PLYMOUTH MUNICIPAL AIRPORT, MA US","41.90851","-70.72785"
"72506594726","NEW BEDFORD MUNICIPAL AIRPORT, MA US","41.67908","-70.95911"
"72506694724","VINEYARD HAVEN MARTHAS VINEYARD AIRPORT, MA US","41.39296","-70.61592"
"72506794720","HYANNIS BARNSTABLE MUNICIPAL AIRPORT, MA US","41.6719","-70.26972"
"72506854777","TAUNTON MUNICIPAL AIRPORT, MA US","41.87561","-71.02083"
"72506994624","CHATHAM MUNICIPAL AIRPORT, MA US","41.68778","-69.99318"
"72507014765","RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US","41.72252","-71.43248"
"72507364708","PROVINCETOWN MUNICIPAL AIRPORT, MA US","42.07194","-70.22111"
"72507554768","NORTH ADAMS HARRIMAN AIRPORT, MA US","42.69729","-73.1696"
"72507914787","NEWPORT STATE AIRPORT, RI US","41.52991","-71.28331"
"72508014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","41.93742","-72.68202"
"72508454767","WILLIMANTIC WINDHAM AIRPORT, CT US","41.74249","-72.18246"
"72508554756","ORANGE MUNICIPAL AIRPORT, MA US","42.56998","-72.28696"
"72508654734","DANBURY MUNICIPAL AIRPORT, CT US","41.37215","-73.48337"
"72508714752","HARTFORD BRAINARD AIRPORT, CT US","41.7352","-72.65115"
"72508854733","BEVERLY MUNICIPAL AIRPORT, MA US","42.5841","-70.9153"
"72509014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975"
"72509854704","NORWOOD MEMORIAL AIRPORT, MA US","42.19123","-71.17326"
"72510094746","WORCESTER REGIONAL AIRPORT, MA US","42.2706","-71.8731"
"72510314712","READING REGIONAL AIRPORT, PA US","40.37342","-75.95924"
"72510404843","MEADVILLE PORT MEADVILLE AIRPORT, PA US","41.62584","-80.21231"
"72510514770","SELINSGROVE PENN VALLEY AIRPORT, PA US","40.81929","-76.86581"
"72510704780","FITCHBURG MUNICIPAL AIRPORT, MA US","42.55495","-71.75699"
"72510954782","HERITAGE FIELD AIRPORT, PA US","40.23803","-75.55485"
"72511354786","DOYLESTOWN AIRPORT, PA US","40.33015","-75.12284"
"72511493778","YORK AIRPORT, PA US","39.91942","-76.87685"
"72511654737","LANCASTER AIRPORT, PA US","40.12061","-76.29446"
"72511704827","WASHINGTON CO AIRPORT, PA US","40.13333","-80.28333"
"72511814751","HARRISBURG CAPITAL CITY AIRPORT, PA US","40.21843","-76.85521"
"72511954792","CLEARFIELD LAWRENCE AIRPORT, PA US","41.04647","-78.4112"
"72512464705","BUTLER CO AIRPORT, PA US","40.77694","-79.94972"
"72512504787","DUBOIS REGIONAL AIRPORT, PA US","41.17947","-78.89326"
"72512614736","ALTOONA BLAIR CO AIRPORT, PA US","40.29993","-78.3168"
"72512704726","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","40.31488","-78.83075"
"72512854739","UNIVERSITY PARK, PA US","40.85","-77.85"
"72513014777","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","41.33349","-75.72273"
"72514014778","WILLIAMSPORT REGIONAL AIRPORT, PA US","41.24295","-76.92173"
"72514454723","MUIR ARMY AIR FIELD, PA US","40.43333","-76.56667"
"72514554746","MONTICELLO SULLIVAN, NY US","41.70139","-74.795"
"72514654773","FULTON OSWEGO CO AIRPORT, NY US","43.35037","-76.38316"
"72515004725","BINGHAMTON GREATER AP, NY US","42.20678","-75.97993"
"72515594761","ITHACA TOMPKINS CNTY, NY US","42.48333","-76.46667"
"72515614748","ELMIRA CORNING REGIONAL AIRPORT, NY US","42.15658","-76.90291"
"72515754757","WELLSVILLE MUNICIPAL AIRPORT, NY US","42.10775","-77.98424"
"72516594737","RUTLAND STATE AIRPORT, VT US","43.53333","-72.95"
"72517014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64984","-75.44773"
"72517213762","FENTRESS NAVAL AUXILIARY FIELD, VA US","36.700723","-76.129413"
"72517564706","INDIANA J STEWART, PA US","40.63333","-79.1"
"72518014735","ALBANY INTERNATIONAL AIRPORT, NY US","42.74722","-73.79913"
"72518699999","OGDENSBURG INTERNATIONAL, NY US","44.681854","-75.4655"
"72519014771","SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US","43.1111","-76.10384"
"72519454778","PENN YAN AIRPORT, NY US","42.64405","-77.05286"
"72519664775","ROME GRIFFISS AIRFIELD, NY US","43.22417","-75.39563"
"72520094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","40.48459","-80.21448"
"72520399999","MIFFLIN CO, PA US","40.677375","-77.626828"
"72520404813","BEAVER FALLS, PA US","40.76667","-80.4"
"72520514762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145"
"72520754735","LATROBE, PA US","40.28333","-79.4"
"72520804855","MARION MUNICIPAL AIRPORT, OH US","40.61576","-83.06731"
"72521014895","AKRON CANTON AIRPORT, OH US","40.91811","-81.44342"
"72521404849","ELYRIA LORAIN CO AIRPORT, OH US","41.34628","-82.17885"
"72521604842","WOOSTER WAYNE CO AIRPORT, OH US","40.87324","-81.88864"
"72521753855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063"
"72522014750","GLENS FALLS FLOYD BENNETT MEMORIAL AIRPORT, NY US","43.33849","-73.61024"
"72522404852","NEW PHILADELPHIA CLEVER FIELD, OH US","40.47031","-81.42176"
"72522904858","NEWARK HEATH AIRPORT, OH US","40.02635","-82.46346"
"72523504720","JAMESTOWN, NY US","42.15","-79.25"
"72524014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","41.40568","-81.85191"
"72524404809","WILLOUGHBY, OH US","41.68333","-81.4"
"72524504853","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","41.52568","-81.66908"
"72524704805","CLEVELAND CUYAHOGA CO AIRPORT, OH US","41.56667","-81.48333"
"72525014852","YOUNGSTOWN WARREN REGIONAL AIRPORT, OH US","41.25478","-80.67361"
"72525300380","PORTAGE CO AIRPORT, OH US","41.217","-81.25"
"72525404851","DEFIANCE AIRPORT, OH US","41.3357","-84.4285"
"72525604857","ASHTABULA CO AIRPORT, OH US","41.7794","-80.69683"
"72525800382","TOCCOA RG LETOURNEAU FIELD AIRPORT, GA US","34.594","-83.296"
"72526014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236"
"72526604751","BRADFORD REGIONAL AIRPORT, PA US","41.79835","-78.63543"
"72526794868","FRANKLIN, PA US","41.38333","-79.86667"
"72528014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606"
"72528300465","CATTARAUGUS CO OLEAN AIRPORT, NY US","42.24122","-78.37136"
"72528704724","NIAGARA FALLS INTERNATIONAL AIRPORT, NY US","43.1083","-78.93818"
"72529014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","43.11723","-77.67539"
"72529214976","GRINNELL, IA US","41.70916","-92.73491"
"72529400383","ANSON CO AIRPORT JEFF CLOUD FIELD, NC US","35.017","-80.083"
"72530094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164"
"72530594892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","41.89641","-88.25119"
"72531403960","CAHOKIA ST LOUIS DOWNTOWN AIRPORT, IL US","38.56402","-90.14869"
"72531594870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","40.0324","-88.27547"
"72531603887","DECATUR AIRPORT, IL US","39.83079","-88.87192"
"72531753802","MATTOON CHARLESTON COLES CO AIRPORT, IL US","39.47437","-88.27235"
"72532014842","GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT, IL US","40.66747","-89.68418"
"72532604894","STERLING ROCK FALLS WHITESIDE CO JOSH BITTORF FIELD AIRPORT, IL US","41.74278","-89.67611"
"72532704846","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","41.4535","-86.997964"
"72533014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.97248","-85.20636"
"72533594833","PERU GRISSOM AFB, IN US","40.65","-86.15"
"72533694895","MUNCIE DELAWARE CO AIRPORT, IN US","40.23451","-85.39356"
"72533704807","GARY, IN US","41.61667","-87.41667"
"72534014819","CHICAGO MIDWAY AIRPORT, IL US","41.78412","-87.75514"
"72534213809","LAWRENCEVILLE VINCENNES INTERNATIONAL AIRPORT, IL US","38.76046","-87.59902"
"72534514834","JOLIET, IL US","41.5","-88.16667"
"72534714880","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","42.42546","-87.8634"
"72534804831","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","41.60413","-88.08497"
"72535014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628"
"72535404806","ELKHART MUNICIPAL AIRPORT, IN US","41.71667","-85.98333"
"72536094830","TOLEDO EXPRESS AIRPORT, OH US","41.58705","-83.80538"
"72536614825","FINDLAY AIRPORT, OH US","41.01369","-83.66814"
"72537094847","DETROIT METRO AIRPORT, MI US","42.23113","-83.33121"
"72537354819","GROSSE ILE MUNICIPAL AIRPORT, MI US","42.09861","-83.16111"
"72537494889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22393","-83.73983"
"72537514822","DETROIT CITY AIRPORT, MI US","42.40725","-83.00899"
"72537614853","DETROIT WILLOW RUN AIRPORT, MI US","42.23666","-83.52638"
"72537714804","MOUNT CLEMENS ANG BASE, MI US","42.6083","-82.8183"
"72537804887","HOWELL LIVINGSTON CO AIRPORT, MI US","42.62944","-83.98417"
"72538354827","STURGIS KIRSCH MUNICIPAL AIRPORT, MI US","41.81667","-85.43333"
"72538404888","PORT HURON ST CLAIR CO INTERNATIONAL AIRPORT, MI US","42.91083","-82.52861"
"72538694898","PORT HOPE, MI US","44.021772","-82.792932"
"72538794899","COPPER HARBOR, MI US","47.467386","-87.875032"
"72539014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972"
"72539404839","HOLLAND TULIP CITY AIRPORT, MI US","42.74634","-86.09677"
"72539514833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644"
"72539614815","BATTLE CREEK KELLOGG AIRPORT, MI US","42.31192","-85.24147"
"72540404847","ADRIAN LENAWEE CO AIRPORT, MI US","41.86784","-84.07946"
"72540554816","ALMA GRATIOT COMMUNITY AIRPORT, MI US","43.32222","-84.68806"
"72540654817","BAD AXE HURON CO MEMORIAL AIRPORT, MI US","43.78028","-82.98556"
"72540704854","GAYLORD OTSEGO CO AIRPORT, MI US","45.01657","-84.68942"
"72540804881","MANISTIQUE SCHOOLCRAFT CO AIRPORT, MI US","45.98333","-86.18333"
"72540904882","HILLSDALE MUNICIPAL AIRPORT, MI US","41.92111","-84.58556"
"72541404886","COLDWATER BRANCH CO MEMORIAL AIRPORT, MI US","41.93333","-85.0525"
"72541554821","MARSHALL BROOKS FIELD AIRPORT, MI US","42.25111","-84.95556"
"72541614864","BIG RAPIDS ROBEN HOOD AIRPORT, MI US","43.71667","-85.5"
"72541754822","MASON JEWETT FIELD AIRPORT, MI US","42.56583","-84.43306"
"72541854823","MONROE CUSTER AIRPORT, MI US","41.94","-83.43472"
"72542014931","BURLINGTON MUNICIPAL AIRPORT, IA US","40.77291","-91.12546"
"72542404885","MOUNT PLEASANT MUNICIPAL AIRPORT, MI US","43.62167","-84.73722"
"72543094822","ROCKFORD GREATER ROCKFORD AIRPORT, IL US","42.19325","-89.093348"
"72543454789","POCONO MOUNTAINS MUNICIPAL AIRPORT, PA US","41.13684","-75.3771"
"72544014923","MOLINE QUAD CITY INTERNATIONAL AIRPORT, IL US","41.44816","-90.52365"
"72545014990","CEDAR RAPIDS MUNICIPAL AIRPORT, IA US","41.882917","-91.724591"
"72545314930","ATLANTIC MUNICIPAL AIRPORT, IA US","41.40722","-95.04667"
"72545404903","WASHINGTON MUNICIPAL AIRPORT, IA US","41.27583","-91.67333"
"72545604921","KEOKUK MUNICIPAL AIRPORT, IA US","40.45972","-91.42833"
"72545704904","ALGONA MUNICIPAL AIRPORT, IA US","43.07778","-94.27194"
"72545804907","CLARION MUNICIPAL AIRPORT, IA US","42.74167","-93.75889"
"72546014933","DES MOINES INTERNATIONAL AIRPORT, IA US","41.53395","-93.65313"
"72546194988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","42.11061","-92.91635"
"72546214937","IOWA CITY MUNICIPAL AIRPORT, IA US","41.6394","-91.54455"
"72546314966","NORTHEAST IOWA REGIONAL AIRPORT, IA US","43.072504","-92.610809"
"72546404977","NEWTON MUNICIPAL AIRPORT, IA US","41.67417","-93.02167"
"72546514950","OTTUMWA INDUSTRIAL AIRPORT, IA US","41.10079","-92.44453"
"72546604938","ANKENY REGIONAL AIRPORT, IA US","41.69111","-93.56611"
"72546704973","SHENANDOAH MUNICIPAL AIRPORT, IA US","40.75139","-95.41333"
"72546804910","CARROLL ARTHUR N NEU AIRPORT, IA US","42.04611","-94.78889"
"72546904913","CHARITON MUNICIPAL AIRPORT, IA US","41.01944","-93.35944"
"72547094908","DUBUQUE REGIONAL AIRPORT, IA US","42.39834","-90.70913"
"72547294989","AMES MUNICIPAL AIRPORT, IA US","41.99045","-93.61852"
"72547394979","CLINTON MUNICIPAL AIRPORT, IA US","41.83333","-90.33333"
"72547404915","CRESTON MUNICIPAL AIRPORT, IA US","41.00722","-94.36306"
"72547504953","MONTICELLO MUNICIPAL AIRPORT, IA US","42.22389","-91.16556"
"72547604916","DECORAH MUNICIPAL AIRPORT, IA US","43.27528","-91.73917"
"72547704917","DENISON MUNICIPAL AIRPORT, IA US","41.98639","-95.38056"
"72547804920","WEBSTER CITY MUNICIPAL AIRPORT, IA US","42.43639","-93.86861"
"72547904937","CLARINDA SCHENCK FIELD AIRPORT, IA US","40.72167","-95.02639"
"72548094910","WATERLOO MUNICIPAL AIRPORT, IA US","42.55437","-92.40131"
"72548304930","FORT MADISON MUNICIPAL AIRPORT, IA US","40.65917","-91.32667"
"72548404942","LE MARS MUNICIPAL AIRPORT, IA US","42.77778","-96.19361"
"72548514940","MASON CITY MUNICIPAL AIRPORT, IA US","43.1544","-93.32611"
"72548604906","BOONE MUNICIPAL AIRPORT, IA US","42.04944","-93.8475"
"72548704950","MUSCATINE MUNICIPAL AIRPORT, IA US","41.36667","-91.15"
"72548804955","OELWEIN MUNICIPAL AIRPORT, IA US","42.68083","-91.97444"
"72549094933","FORT DODGE OZARK AIRLINES, IA US","42.55","-94.18333"
"72549304962","KNOXVILLE MUNICIPAL AIRPORT, IA US","41.29861","-93.11361"
"72549404966","RED OAK MUNICIPAL AIRPORT, IA US","41.01028","-95.25972"
"72549504975","SHELDON MUNICIPAL AIRPORT, IA US","43.20833","-95.83333"
"72549604976","STORM LAKE MUNICIPAL AIRPORT, IA US","42.59694","-95.24056"
"72549704908","COUNCIL BLUFFS MUNICIPAL AIRPORT, IA US","41.25944","-95.75972"
"72549894998","AUDUBON MUNICIPAL AIRPORT, IA US","41.7","-94.91667"
"72549994991","LAMONI MUNICIPAL AIRPORT, IA US","40.63064","-93.90045"
"72550014942","OMAHA EPPLEY AIRFIELD, NE US","41.31186","-95.90186"
"72551014939","LINCOLN AIRPORT, NE US","40.84781","-96.76467"
"72551214989","YORK, NE US","40.89417","-97.62583"
"72551304901","AURORA MUNICIPAL AIRPORT, NE US","40.89306","-97.99722"
"72551403757","ST INIGOES WEBSTER NAVAL OUTLYING FIELD, MD US","38.14167","-76.42917"
"72551594947","BEATRICE MUNICIPAL AIRPORT, NE US","40.30139","-96.75389"
"72552014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","40.96146","-98.31304"
"72552494958","ORD EVELYN SHARP FIELD, NE US","41.62342","-98.94887"
"72552594949","HASTINGS MUNICIPAL AIRPORT, NE US","40.60021","-98.42637"
"72552614905","KEARNEY MUNICIPAL AIRPORT, NE US","40.73333","-99.0"
"72552794978","TEKAMAH MUNICIPAL AIRPORT, NE US","41.76304","-96.17973"
"72553394957","FALLS CITY BRENNER FIELD, NE US","40.07912","-95.58928"
"72554014949","BELLEVUE OFFUTT AFB, NE US","41.11667","-95.91667"
"72554104993","NEBRASKA CITY MUNICIPAL AIRPORT, NE US","40.60639","-95.86361"
"72555594946","BROKEN BOW MUNICIPAL AIRPORT, NE US","41.43653","-99.63851"
"72555694975","AINSWORTH MUNICIPAL AIRPORT, NE US","42.57694","-100.00056"
"72556014941","NORFOLK KARL STEFAN MEMORIAL AIRPORT, NE US","41.97988","-97.4335"
"72556404924","FREMONT MUNICIPAL AIRPORT, NE US","41.44889","-96.52"
"72556594951","COLUMBUS, NE US","41.448","-97.34264"
"72556604957","ONEILL MUNICIPAL AIRPORT, NE US","42.46972","-98.68806"
"72557014943","SIOUX CITY AIRPORT, IA US","42.39169","-96.37948"
"72561024030","SIDNEY MUNICIPAL AIRPORT, NE US","41.09926","-102.98642"
"72562024023","NORTH PLATTE REGIONAL AIRPORT, NE US","41.12199","-100.66895"
"72562194063","OGALLALA SEARLE FIELD AIRPORT, NE US","41.11917","-101.76806"
"72562414994","LEXINGTON JIM KELLY FIELD, NE US","40.78861","-99.77083"
"72562594040","MCCOOK MUNICIPAL AIRPORT, NE US","40.204","-100.59039"
"72562624091","IMPERIAL MUNICIPAL AIRPORT, NE US","40.51063","-101.62432"
"72562804935","HOLDREGE BREWSTER FIELD AIRPORT, NE US","40.45","-99.33917"
"72563524044","ALLIANCE MUNICIPAL AIRPORT ASOS, NE US","42.05732","-102.80169"
"72563624017","CHADRON MUNICIPAL AIRPORT, NE US","42.83736","-103.09806"
"72563799999","GORDON MUNICIPAL, NE US","42.805972","-102.17525"
"72564024018","CHEYENNE WSFO AIRPORT, WY US","41.15788","-104.80814"
"72564524022","LARAMIE AIRPORT, WY US","41.3165","-105.67288"
"72565003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623"
"72566024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","41.87466","-103.60112"
"72566594073","KIMBALL MUNICIPAL AIRPORT ROBERT E ARRAJ FIELD, NE US","41.18944","-103.67083"
"72567024032","VALENTINE MILLER FIELD AIRPORT, NE US","42.85855","-100.55141"
"72568694057","CONVERSE CO AIRPORT ASOS, WY US","42.79599","-105.38046"
"72569024089","CASPER NATRONA CO AIRPORT, WY US","42.89778","-106.47361"
"72570024046","CRAIG MOFFAT CO AIRPORT, CO US","40.49296","-107.52399"
"72570594030","VERNAL MUNICIPAL AIRPORT, UT US","40.44293","-109.51278"
"72571094025","HAYDEN YAMPA VALLEY AIRPORT, CO US","40.48111","-107.2175"
"72571703016","RIFLE GARFIELD CO AIRPORT, CO US","39.52791","-107.71965"
"72572024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","40.77069","-111.96503"
"72572424174","PROVO AIRPORT, UT US","40.21889","-111.72333"
"72574424027","ROCK SPRINGS AIRPORT, WY US","41.59465","-109.0529"
"72575024126","OGDEN HINKLEY AIRPORT, UT US","41.19406","-112.01682"
"72575524101","OGDEN HILL AFB, UT US","41.11667","-111.96667"
"72576024021","LANDER AIRPORT, WY US","42.81536","-108.72604"
"72576394053","TORRINGTON MUNICIPAL AIRPORT, WY US","42.06131","-104.15846"
"72577504111","EVANSTON UINTA CO BURNS FIELD, WY US","41.27269","-111.03056"
"72577624166","JACKSON HOLE AIRPORT, WY US","43.6","-110.73333"
"72578024156","POCATELLO REGIONAL AIRPORT, ID US","42.91969","-112.57232"
"72578404109","LOWELL THREE RIVERS RESORT, ID US","46.14417","-115.59639"
"72578524145","IDAHO FALLS FAA AIRPORT, ID US","43.52044","-112.06753"
"72580524172","LOVELOCK DERBY FIELD AIRPORT, NV US","40.06843","-118.57018"
"72581024193","WENDOVER USAF AUXILIARY FIELD, UT US","40.7206","-114.0358"
"72582524121","ELKO REGIONAL AIRPORT, NV US","40.82402","-115.78635"
"72583024128","WINNEMUCCA AIRPORT, NV US","40.90178","-117.80812"
"72583524119","BATTLE MOUNTAIN 4 SE, NV US","40.6118","-116.8917"
"72583799999","SUSANVILLE MUNICIPAL, CA US","40.375694","-120.572694"
"72584523225","BLUE CANYON NYACK AIRPORT, CA US","39.27617","-120.70927"
"72584693201","TRUCKEE AIRPORT, CA US","39.32","-120.13944"
"72584793230","SOUTH LAKE TAHOE AIRPORT, CA US","38.89838","-119.99617"
"72585093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116"
"72586494182","MCCALL AIRPORT, ID US","44.89425","-116.09978"
"72586594161","HAILEY FRIEDMAN MEMORIAL AIRPORT, ID US","43.5","-114.3"
"72586694178","TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US","42.47849","-114.47744"
"72586724133","BURLEY MUNICIPAL AIRPORT, ID US","42.54525","-113.7686"
"72587599999","OWYHEE, NV US","41.953232","-116.187603"
"72589594236","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","42.14702","-121.72553"
"72590523275","UKIAH MUNICIPAL AIRPORT, CA US","39.12781","-123.20015"
"72591024216","RED BLUFF MUNICIPAL AIRPORT, CA US","40.15186","-122.25478"
"72592024257","REDDING AIRPORT, CA US","40.51462","-122.29773"
"72593023233","SALINAS AIRPORT, CA US","36.66352","-121.60928"
"72594524283","ARCATA EUREKA AIRPORT, CA US","40.97844","-124.10479"
"72594624286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78361","-124.23796"
"72595524259","MONTAGUE SISKIYOU AIRPORT, CA US","41.77373","-122.46825"
"72595724215","MOUNT SHASTA, CA US","41.314893","-122.317127"
"72595894299","ALTURAS MUNICIPAL AIRPORT, CA US","41.48362","-120.5615"
"72597024225","MEDFORD INTERNATIONAL AIRPORT, OR US","42.37503","-122.87702"
"72597524235","SEXTON SUMMIT, OR US","42.6","-123.3667"
"72597694285","LAKEVIEW LAKE CO AIRPORT, OR US","42.16667","-120.4"
"72598524267","BROOKINGS STATE AIRPORT, OR US","42.07444","-124.29"
"72605014745","CONCORD MUNICIPAL AIRPORT, NH US","43.20488","-71.50257"
"72605504743","PORTSMOUTH PEASE AFB, NH US","43.08333","-70.81667"
"72605654791","ROCHESTER SKYHAVEN AIRPORT, NH US","43.27938","-70.92427"
"72606014764","PORTLAND JETPORT, ME US","43.64244","-70.30443"
"72606464709","SANFORD REGIONAL AIRPORT, ME US","43.39361","-70.70778"
"72607014606","BANGOR INTERNATIONAL AIRPORT, ME US","44.79791","-68.81852"
"72607314615","WATERVILLE LEFLEUR AIRPORT, ME US","44.53333","-69.66667"
"72607714616","BAR HARBOR AIRPORT, ME US","44.45","-68.36667"
"72607994601","ROCKLAND KNOX CO REGIONAL AIRPORT, ME US","44.06667","-69.1"
"72608304836","FRENCHVILLE NORTHERN AROOSTOOK AIRPORT, ME US","47.28518","-68.30715"
"72611454771","MORRISVILLE STOWE STATE AIRPORT, VT US","44.53281","-72.61516"
"72611554740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34211","-72.52131"
"72611694765","LEBANON MUNICIPAL AIRPORT, NH US","43.62707","-72.30537"
"72613014755","MOUNT WASHINGTON, NH US","44.27018","-71.30336"
"72614054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194"
"72614594705","MONTPELIER EDWARD F. KNAPP STATE AIRPORT, VT US","44.20503","-72.56545"
